,CustomerID,Invoices,DistinctProducts,Sales,OverallQuantity,SalesPerInvoice,ItemsPerInvoice,DistinctMonths,LastBuyMonths,SalesPerMonth,uniqueWeekdayInovices,uniqueWeekendInovices,WeekendPct
1829,14921,2,78,1316.07,953,658.04,476.5,7,2,188.0,1,1,0.5
2901,13162,4,73,1688.29,1713,422.07,428.25,8,5,211.0,3,1,0.25
1390,14518,1,13,120.94,85,120.94,85.0,1,3,121.0,1,0,0.0
3227,13509,5,26,814.84,877,162.97,175.4,11,1,74.0,5,0,0.0
2266,15579,2,45,327.6,117,163.8,58.5,10,3,33.0,0,2,1.0
1518,17181,2,22,160.72,97,80.36,48.5,11,3,15.0,2,0,0.0
2559,15018,3,24,327.06,179,109.02,59.67,12,2,27.0,3,0,0.0
1779,15949,2,12,364.72,284,182.36,142.0,3,2,122.0,2,0,0.0
935,15154,1,64,228.78,87,228.78,87.0,1,4,229.0,0,1,1.0
2195,13350,2,33,803.67,282,401.84,141.0,3,2,268.0,2,0,0.0
650,15480,1,43,784.35,294,784.35,294.0,1,5,784.0,1,0,0.0
1814,16347,2,60,797.45,339,398.72,169.5,1,2,797.0,2,0,0.0
1440,14393,1,5,67.95,13,67.95,13.0,1,8,68.0,1,0,0.0
2220,13046,2,30,518.8100000000001,261,259.41,130.5,9,2,58.0,2,0,0.0
2967,13555,4,126,4031.38,2534,1007.84,633.5,5,4,806.0,2,2,0.5
3481,14422,6,182,4113.07,2611,685.51,435.17,10,1,411.0,6,0,0.0
2657,17341,3,147,682.29,443,227.43,147.67,8,6,85.0,3,0,0.0
2454,13539,3,35,597.44,318,199.15,106.0,8,4,75.0,3,0,0.0
4099,16656,15,12,2721.7999999999997,1694,181.45,112.93,12,2,227.0,15,0,0.0
259,15904,1,29,144.73,83,144.73,83.0,1,1,145.0,1,0,0.0
3282,13136,5,96,2480.11,1318,496.02,263.6,6,3,413.0,5,0,0.0
834,16665,1,8,109.89999999999999,57,109.9,57.0,1,13,110.0,0,1,1.0
3004,13735,4,154,2686.84,1114,671.71,278.5,8,2,336.0,4,0,0.0
4204,12841,25,225,3894.08,2714,155.76,108.56,13,1,300.0,18,7,0.28
3952,18219,10,57,1956.52,879,195.65,87.9,13,1,151.0,10,0,0.0
1048,13844,1,20,361.62,196,361.62,196.0,1,2,362.0,1,0,0.0
1938,13787,2,24,290.8,241,145.4,120.5,10,4,29.0,1,1,0.5
3665,13538,7,10,1280.85,175,182.98,25.0,10,3,128.0,7,0,0.0
2689,16279,3,102,1502.78,1046,500.93,348.67,6,2,250.0,3,0,0.0
3856,14701,9,264,2035.3400000000001,904,226.15,100.44,11,2,185.0,8,1,0.1111111111111111
3541,13246,6,110,1264.08,851,210.68,141.83,11,2,115.0,5,1,0.16666666666666666
216,12650,1,19,242.44000000000003,250,242.44,250.0,1,1,242.0,1,0,0.0
859,17603,1,10,144.72,72,144.72,72.0,1,4,145.0,1,0,0.0
1199,14821,1,2,48.800000000000004,20,48.8,20.0,1,13,49.0,1,0,0.0
2295,16189,2,7,185.57999999999998,132,92.79,66.0,3,2,62.0,2,0,0.0
2823,18178,4,81,1590.81,983,397.7,245.75,9,5,177.0,4,0,0.0
3365,13092,5,18,473.83,179,94.77,35.8,10,4,47.0,5,0,0.0
941,16738,1,1,3.75,3,3.75,3.0,1,11,4.0,1,0,0.0
1104,16829,1,11,197.22,99,197.22,99.0,1,6,197.0,1,0,0.0
1559,16149,2,18,280.52,308,140.26,154.0,6,1,47.0,2,0,0.0
3118,14591,4,137,1273.56,1225,318.39,306.25,7,2,182.0,4,0,0.0
1096,17458,1,52,316.5,170,316.5,170.0,1,2,316.0,1,0,0.0
368,15758,1,9,205.25,47,205.25,47.0,1,2,205.0,1,0,0.0
141,16071,1,21,326.24,180,326.24,180.0,1,3,326.0,1,0,0.0
3183,12557,4,12,1631.3400000000001,758,407.84,189.5,12,2,136.0,4,0,0.0
1216,14752,1,4,180.84,116,180.84,116.0,1,3,181.0,1,0,0.0
1851,13954,2,21,340.22,144,170.11,72.0,4,1,85.0,2,0,0.0
4119,14057,16,179,5758.93,4558,359.93,284.88,12,2,480.0,14,2,0.125
149,16052,1,34,362.06,282,362.06,282.0,1,3,362.0,0,1,1.0
1211,17367,1,33,167.55,149,167.55,149.0,1,9,168.0,1,0,0.0
340,17987,1,13,198.57,261,198.57,261.0,1,7,199.0,1,0,0.0
3557,13208,6,124,1217.65,803,202.94,133.83,9,3,135.0,6,0,0.0
3851,13911,9,118,2210.23,1863,245.58,207.0,9,3,246.0,7,2,0.2222222222222222
1682,14716,2,44,257.11,375,128.56,187.5,4,3,64.0,2,0,0.0
2157,16616,2,30,420.52,368,210.26,184.0,5,2,84.0,2,0,0.0
4185,16814,21,119,6159.5,2677,293.31,127.48,12,2,513.0,20,1,0.047619047619047616
1307,16982,1,22,384.06,182,384.06,182.0,1,3,384.0,1,0,0.0
3346,13104,5,13,996.72,408,199.34,81.6,10,1,100.0,5,0,0.0
4215,18109,26,116,5630.88,1646,216.57,63.31,13,1,433.0,17,9,0.34615384615384615
1805,14865,2,4,52.2,108,26.1,54.0,13,1,4.0,2,0,0.0
35,12445,1,3,77.4,60,77.4,60.0,1,2,77.0,1,0,0.0
2564,17472,3,142,697.54,455,232.51,151.67,5,7,140.0,2,1,0.3333333333333333
1327,14632,1,8,114.56,96,114.56,96.0,1,10,115.0,1,0,0.0
2106,16671,2,2,418.35,123,209.18,61.5,6,2,70.0,2,0,0.0
1026,16795,1,63,402.13,238,402.13,238.0,1,13,402.0,1,0,0.0
1575,14551,2,8,160.73,104,80.36,52.0,7,2,23.0,2,0,0.0
1093,13922,1,6,134.0,90,134.0,90.0,1,13,134.0,1,0,0.0
1373,17046,1,21,540.26,414,540.26,414.0,1,6,540.0,1,0,0.0
2068,13564,2,64,1072.03,627,536.02,313.5,1,13,1072.0,2,0,0.0
2126,13470,2,7,165.0,100,82.5,50.0,2,4,82.0,2,0,0.0
2667,14731,3,38,380.02,256,126.67,85.33,6,3,63.0,2,1,0.3333333333333333
3638,17416,7,184,6538.58,4006,934.08,572.29,9,2,727.0,7,0,0.0
1975,15071,2,25,982.07,269,491.04,134.5,7,4,140.0,2,0,0.0
459,12977,1,8,19.24,11,19.24,11.0,1,6,19.0,1,0,0.0
3347,13118,5,66,1172.81,409,234.56,81.8,10,2,117.0,2,3,0.6
1215,14804,1,11,289.52,116,289.52,116.0,1,1,290.0,1,0,0.0
2189,13049,2,12,453.58,170,226.79,85.0,10,3,45.0,2,0,0.0
1839,17444,2,127,2290.37,1827,1145.18,913.5,2,6,1145.0,2,0,0.0
2429,17897,3,98,446.96,219,148.99,73.0,7,7,64.0,3,0,0.0
1411,14345,1,6,108.97999999999999,50,108.98,50.0,1,2,109.0,1,0,0.0
1196,14027,1,6,104.82,62,104.82,62.0,1,3,105.0,1,0,0.0
200,18120,1,17,111.15,31,111.15,31.0,1,8,111.0,1,0,0.0
3742,13093,8,83,5580.55,2613,697.57,326.62,4,10,1395.0,8,0,0.0
207,18106,1,33,421.9,126,421.9,126.0,1,12,422.0,1,0,0.0
3112,14649,4,146,1306.4,855,326.6,213.75,8,1,163.0,4,0,0.0
1709,12625,2,73,2413.82,1597,1206.91,798.5,5,8,483.0,2,0,0.0
1781,18071,2,22,440.25,259,220.12,129.5,4,10,110.0,1,1,0.5
1314,14222,1,41,683.17,607,683.17,607.0,1,7,683.0,1,0,0.0
2470,17580,3,43,215.72,88,71.91,29.33,5,9,43.0,3,0,0.0
939,15147,1,27,572.5,362,572.5,362.0,1,9,572.0,1,0,0.0
1,12373,1,13,324.6,196,324.6,196.0,1,11,325.0,1,0,0.0
733,13364,1,10,134.95999999999998,71,134.96,71.0,1,4,135.0,1,0,0.0
4039,17381,13,17,2052.57,1041,157.89,80.08,10,2,205.0,11,2,0.15384615384615385
3555,14852,6,94,2768.7400000000002,1742,461.46,290.33,7,3,396.0,5,1,0.16666666666666666
2674,16034,3,18,437.7,242,145.9,80.67,5,8,88.0,2,1,0.3333333333333333
886,13603,1,27,164.34,164,164.34,164.0,1,2,164.0,0,1,1.0
1966,15101,2,7,255.13,145,127.56,72.5,13,1,20.0,2,0,0.0
2311,12397,2,103,1915.55,1229,957.78,614.5,5,2,383.0,2,0,0.0
367,15789,1,25,351.3,438,351.3,438.0,1,13,351.0,1,0,0.0
1256,14130,1,65,465.96,256,465.96,256.0,1,12,466.0,1,0,0.0
633,16583,1,14,233.45,111,233.45,111.0,1,13,233.0,1,0,0.0
3337,16992,5,80,1542.16,855,308.43,171.0,10,2,154.0,5,0,0.0
2328,16554,3,50,824.35,401,274.78,133.67,10,3,82.0,2,1,0.3333333333333333
318,12752,1,52,4187.78,2162,4187.78,2162.0,1,4,4188.0,1,0,0.0
4134,14217,17,74,1924.23,684,113.19,40.24,13,1,148.0,15,2,0.11764705882352941
1907,17468,2,5,137.0,116,68.5,58.0,1,2,137.0,2,0,0.0
3281,15380,5,22,1690.2600000000002,376,338.05,75.2,13,1,130.0,5,0,0.0
3932,14110,10,94,4706.83,2157,470.68,215.7,9,2,523.0,10,0,0.0
554,15578,1,13,127.1,52,127.1,52.0,1,7,127.0,1,0,0.0
108,16124,1,7,113.4,40,113.4,40.0,1,12,113.0,1,0,0.0
3175,18125,4,163,1106.25,798,276.56,199.5,11,2,101.0,3,1,0.25
2361,13131,3,30,1073.3,447,357.77,149.0,6,2,179.0,2,1,0.3333333333333333
2653,14765,3,38,254.11,135,84.7,45.0,6,2,42.0,3,0,0.0
3039,16539,4,36,1388.81,477,347.2,119.25,13,1,107.0,4,0,0.0
2714,14229,3,29,1508.95,607,502.98,202.33,10,3,151.0,3,0,0.0
1840,13929,2,8,842.65,143,421.32,71.5,6,7,140.0,2,0,0.0
3917,17231,10,294,3111.97,1723,311.2,172.3,12,2,259.0,8,2,0.2
2487,17974,3,143,703.99,500,234.66,166.67,7,2,101.0,3,0,0.0
4144,16746,18,230,6289.96,4211,349.44,233.94,13,1,484.0,14,4,0.2222222222222222
3239,13658,5,87,2109.87,989,421.97,197.8,7,2,301.0,5,0,0.0
1512,17163,2,3,293.1,66,146.55,33.0,3,2,98.0,2,0,0.0
649,15488,1,1,76.32000000000001,72,76.32,72.0,1,4,76.0,1,0,0.0
421,15725,1,32,415.25,221,415.25,221.0,1,2,415.0,1,0,0.0
3500,14307,6,148,2917.03,1959,486.17,326.5,10,4,292.0,6,0,0.0
2101,13544,2,75,263.31,111,131.66,55.5,7,3,38.0,2,0,0.0
1489,18261,2,19,324.24,146,162.12,73.0,2,3,162.0,2,0,0.0
2703,14145,3,6,2554.2,516,851.4,172.0,6,3,426.0,3,0,0.0
771,13449,1,19,291.88,222,291.88,222.0,1,2,292.0,1,0,0.0
4242,13767,37,53,11496.86,4672,310.73,126.27,13,1,884.0,34,3,0.08108108108108109
272,15880,1,94,312.08,201,312.08,201.0,1,13,312.0,0,1,1.0
2434,13486,3,68,1109.66,668,369.89,222.67,3,4,370.0,3,0,0.0
3216,14116,5,60,1357.24,705,271.45,141.0,4,2,339.0,4,1,0.2
3317,18211,5,37,600.07,359,120.01,71.8,9,2,67.0,4,1,0.2
1669,14645,2,26,455.14,372,227.57,186.0,5,6,91.0,2,0,0.0
612,13218,1,5,62.63999999999999,88,62.64,88.0,1,5,63.0,1,0,0.0
1176,17385,1,42,256.11,197,256.11,197.0,1,2,256.0,1,0,0.0
1717,14081,2,124,868.42,588,434.21,294.0,3,11,289.0,1,1,0.5
4145,13576,18,78,6481.84,2548,360.1,141.56,12,2,540.0,15,3,0.16666666666666666
287,16351,1,8,153.9,90,153.9,90.0,1,12,154.0,1,0,0.0
2168,15330,2,6,178.56,280,89.28,140.0,2,2,89.0,2,0,0.0
1865,18018,2,27,79.44,53,39.72,26.5,4,5,20.0,2,0,0.0
636,16574,1,28,451.44,416,451.44,416.0,1,4,451.0,1,0,0.0
2827,12463,4,63,1175.28,766,293.82,191.5,7,3,168.0,4,0,0.0
2682,14127,3,39,709.71,321,236.57,107.0,7,5,101.0,3,0,0.0
220,16006,1,8,101.4,84,101.4,84.0,1,8,101.0,1,0,0.0
3315,17554,5,54,1694.05,1109,338.81,221.8,6,1,282.0,5,0,0.0
562,15551,1,29,436.06,218,436.06,218.0,1,2,436.0,1,0,0.0
3971,14755,11,126,4855.58,2209,441.42,200.82,11,2,441.0,9,2,0.18181818181818182
2172,17668,2,12,251.89999999999998,86,125.95,43.0,2,1,126.0,2,0,0.0
3763,12483,8,45,1910.98,1094,238.87,136.75,11,2,174.0,7,1,0.125
3828,15628,9,85,2870.2400000000002,1894,318.92,210.44,13,1,221.0,9,0,0.0
2420,15334,3,67,350.82,273,116.94,91.0,2,6,175.0,2,1,0.3333333333333333
2524,15801,3,61,1063.95,570,354.65,190.0,3,3,355.0,3,0,0.0
1637,16091,2,16,315.06,154,157.53,77.0,3,6,105.0,2,0,0.0
944,16757,1,7,106.83000000000001,81,106.83,81.0,1,12,107.0,1,0,0.0
1033,13803,1,17,277.07,121,277.07,121.0,1,10,277.0,1,0,0.0
975,16758,1,20,339.44,201,339.44,201.0,1,3,339.0,1,0,0.0
2089,12962,2,14,240.89000000000001,127,120.44,63.5,5,1,48.0,2,0,0.0
3822,16180,8,80,2993.43,1858,374.18,232.25,5,5,599.0,7,1,0.125
2306,12363,2,23,552.0,408,276.0,204.0,5,5,110.0,2,0,0.0
2140,15690,2,19,239.76,408,119.88,204.0,5,1,48.0,2,0,0.0
466,17906,1,11,55.95,25,55.95,25.0,1,9,56.0,1,0,0.0
3272,13715,5,89,1077.39,562,215.48,112.4,4,10,269.0,3,2,0.4
3025,15587,4,3,913.6800000000001,312,228.42,78.0,11,3,83.0,3,1,0.25
2338,13212,3,127,736.83,307,245.61,102.33,2,2,368.0,0,3,1.0
1671,14656,2,72,278.3,119,139.15,59.5,4,7,70.0,2,0,0.0
4190,12681,22,266,11800.4,7227,536.38,328.5,12,2,983.0,19,3,0.13636363636363635
1166,14886,1,18,364.8,160,364.8,160.0,1,9,365.0,1,0,0.0
2461,12942,3,65,569.4,190,189.8,63.33,8,6,71.0,2,1,0.3333333333333333
1772,12669,2,94,1410.78,1103,705.39,551.5,5,6,282.0,2,0,0.0
54,12452,1,21,350.57,183,350.57,183.0,1,2,351.0,1,0,0.0
250,15937,1,7,145.35,73,145.35,73.0,1,3,145.0,1,0,0.0
2702,17295,3,52,521.5,291,173.83,97.0,2,2,261.0,3,0,0.0
1299,14208,1,10,151.74,114,151.74,114.0,1,4,152.0,1,0,0.0
1058,16803,1,24,332.3,245,332.3,245.0,1,3,332.0,1,0,0.0
3929,12481,10,148,4517.42,3230,451.74,323.0,12,2,376.0,10,0,0.0
2381,17728,3,148,2782.71,1463,927.57,487.67,4,1,696.0,3,0,0.0
1895,13888,2,36,557.42,251,278.71,125.5,4,5,139.0,2,0,0.0
3258,16709,5,58,2312.27,703,462.45,140.6,7,4,330.0,5,0,0.0
1359,14578,1,24,168.63,240,168.63,240.0,1,1,169.0,1,0,0.0
4166,14060,19,84,5431.46,4402,285.87,231.68,13,1,418.0,18,1,0.05263157894736842
3600,17323,7,127,906.52,760,129.5,108.57,10,2,91.0,1,6,0.8571428571428571
2457,17615,3,13,329.6,140,109.87,46.67,4,5,82.0,2,1,0.3333333333333333
839,13522,1,5,125.80000000000001,44,125.8,44.0,1,2,126.0,1,0,0.0
3324,13808,5,68,1662.26,778,332.45,155.6,4,1,416.0,3,2,0.4
1141,14860,1,11,170.32,232,170.32,232.0,1,2,170.0,0,1,1.0
1579,17084,2,143,2616.09,1692,1308.04,846.0,1,2,2616.0,2,0,0.0
3888,17800,9,51,1187.21,732,131.91,81.33,11,2,108.0,6,3,0.3333333333333333
2367,15489,3,46,1121.53,607,373.84,202.33,7,2,160.0,3,0,0.0
2356,15582,3,39,682.9100000000001,453,227.64,151.0,7,2,98.0,3,0,0.0
430,15692,1,12,191.04,138,191.04,138.0,1,2,191.0,1,0,0.0
462,16457,1,9,208.36,140,208.36,140.0,1,8,208.0,1,0,0.0
145,18129,1,12,99.80000000000001,47,99.8,47.0,1,9,100.0,0,1,1.0
2795,14387,3,123,1631.65,790,543.88,263.33,4,2,408.0,3,0,0.0
1790,14002,2,43,476.44,766,238.22,383.0,1,6,476.0,2,0,0.0
3458,14595,6,93,1727.85,977,287.97,162.83,11,2,157.0,3,3,0.5
3843,15502,9,155,5419.03,2887,602.11,320.78,12,2,452.0,4,5,0.5555555555555556
3080,17204,4,41,1450.1100000000001,639,362.53,159.75,4,7,363.0,4,0,0.0
4245,13694,41,209,20596.62,12008,502.36,292.88,13,1,1584.0,40,1,0.024390243902439025
1553,14491,2,15,302.68,136,151.34,68.0,7,7,43.0,2,0,0.0
1635,16080,2,10,217.16,128,108.58,64.0,7,4,31.0,2,0,0.0
2941,13301,4,75,618.09,345,154.52,86.25,7,5,88.0,1,3,0.75
3876,14390,9,139,4602.62,2132,511.4,236.89,12,2,384.0,9,0,0.0
370,15746,1,28,196.88,178,196.88,178.0,1,6,197.0,1,0,0.0
2624,14021,3,21,555.4,186,185.13,62.0,5,6,111.0,3,0,0.0
2300,12438,2,83,2403.1,1164,1201.55,582.0,5,2,481.0,2,0,0.0
1326,14633,1,20,344.90000000000003,96,344.9,96.0,1,10,345.0,1,0,0.0
3193,16172,5,51,1114.71,785,222.94,157.0,6,4,186.0,5,0,0.0
4150,12474,18,247,6509.84,4687,361.66,260.39,11,2,592.0,17,1,0.05555555555555555
1569,14284,2,23,557.0,158,278.5,79.0,3,2,186.0,2,0,0.0
222,15992,1,2,27.04,16,27.04,16.0,1,1,27.0,1,0,0.0
831,15299,1,1,527.85,69,527.85,69.0,1,13,528.0,1,0,0.0
3114,14554,4,144,2142.09,1339,535.52,334.75,2,2,1071.0,4,0,0.0
525,15607,1,13,104.76,202,104.76,202.0,1,12,105.0,1,0,0.0
403,12938,1,9,114.14,140,114.14,140.0,1,2,114.0,1,0,0.0
3225,12749,5,156,3730.48,1446,746.1,289.2,8,1,466.0,5,0,0.0
2893,16358,4,83,2027.5,1302,506.88,325.5,7,1,290.0,4,0,0.0
1101,14974,1,17,89.94,37,89.94,37.0,1,2,90.0,1,0,0.0
2831,12432,4,102,3956.92,1694,989.23,423.5,5,3,791.0,4,0,0.0
1883,14965,2,80,596.09,363,298.04,181.5,1,4,596.0,0,2,1.0
1773,17387,2,70,721.31,520,360.66,260.0,1,2,721.0,0,2,1.0
1331,14238,1,8,146.85,111,146.85,111.0,1,12,147.0,1,0,0.0
2856,12840,4,67,2726.77,1511,681.69,377.75,4,6,682.0,4,0,0.0
1120,14902,1,20,332.66,218,332.66,218.0,1,2,333.0,1,0,0.0
2304,14421,2,25,813.11,365,406.56,182.5,6,3,136.0,2,0,0.0
2671,17320,3,59,1200.6200000000001,634,400.21,211.33,9,5,133.0,2,1,0.3333333333333333
3426,16184,6,26,1158.79,561,193.13,93.5,6,3,193.0,6,0,0.0
1503,14442,2,52,1296.02,462,648.01,231.0,5,8,259.0,2,0,0.0
3811,14868,8,95,2784.64,1392,348.08,174.0,9,1,309.0,7,1,0.125
1531,12465,2,45,682.1899999999999,475,341.1,237.5,6,2,114.0,2,0,0.0
919,17569,1,29,344.14,159,344.14,159.0,1,12,344.0,1,0,0.0
2421,15344,3,17,351.14,100,117.05,33.33,4,1,88.0,3,0,0.0
1079,13878,1,32,1186.67,457,1186.67,457.0,1,3,1187.0,0,1,1.0
3194,16235,5,39,789.16,325,157.83,65.0,10,3,79.0,4,1,0.2
2763,16139,3,25,635.41,330,211.8,110.0,7,2,91.0,3,0,0.0
870,13594,1,26,396.97,359,396.97,359.0,1,3,397.0,1,0,0.0
3448,17133,6,9,1924.64,802,320.77,133.67,9,2,214.0,6,0,0.0
3943,12600,10,31,2311.04,758,231.1,75.8,12,2,193.0,8,2,0.2
4125,18172,16,99,5759.08,2532,359.94,158.25,10,2,576.0,16,0,0.0
3920,16813,10,249,1591.7,1213,159.17,121.3,8,1,199.0,6,4,0.4
3645,13340,7,112,8481.0,3462,1211.57,494.57,8,3,1060.0,5,2,0.2857142857142857
1544,17169,2,51,835.78,526,417.89,263.0,5,3,167.0,2,0,0.0
1442,14439,1,30,2439.64,510,2439.64,510.0,1,12,2440.0,1,0,0.0
751,15386,1,31,394.14,446,394.14,446.0,1,7,394.0,1,0,0.0
4202,14849,25,162,7736.59,5541,309.46,221.64,12,2,645.0,25,0,0.0
1408,14350,1,18,282.93,183,282.93,183.0,1,10,283.0,1,0,0.0
2729,16102,3,41,1842.14,942,614.05,314.0,3,3,614.0,3,0,0.0
3521,16966,6,8,1064.53,913,177.42,152.17,9,1,118.0,6,0,0.0
3038,15532,4,202,1456.68,508,364.17,127.0,12,2,121.0,2,2,0.5
4018,15125,12,69,5776.68,2429,481.39,202.42,8,3,722.0,12,0,0.0
2722,14616,3,2,406.08000000000004,104,135.36,34.67,4,9,102.0,3,0,0.0
1244,14760,1,5,89.2,40,89.2,40.0,1,11,89.0,1,0,0.0
45,16190,1,5,125.23000000000002,85,125.23,85.0,1,3,125.0,0,1,1.0
1767,15963,2,26,470.76,298,235.38,149.0,2,2,235.0,1,1,0.5
2100,13531,2,16,458.3,172,229.15,86.0,6,8,76.0,2,0,0.0
2792,12427,3,24,639.32,238,213.11,79.33,12,2,53.0,3,0,0.0
3836,15544,9,126,3521.21,3107,391.25,345.22,12,2,293.0,8,1,0.1111111111111111
799,15303,1,29,529.37,245,529.37,245.0,1,11,529.0,1,0,0.0
716,16601,1,28,227.75,132,227.75,132.0,1,3,228.0,0,1,1.0
126,16106,1,6,108.38,74,108.38,74.0,1,3,108.0,1,0,0.0
365,15795,1,39,559.16,578,559.16,578.0,1,6,559.0,1,0,0.0
3467,13988,6,180,3833.88,2835,638.98,472.5,9,2,426.0,5,1,0.16666666666666666
1601,14597,2,45,866.24,566,433.12,283.0,6,2,144.0,2,0,0.0
3644,16434,7,84,1407.6,752,201.09,107.43,10,2,141.0,2,5,0.7142857142857143
1886,15869,2,13,149.64,175,74.82,87.5,1,10,150.0,2,0,0.0
160,12602,1,12,153.12,162,153.12,162.0,1,3,153.0,1,0,0.0
3707,12464,7,3,212.5,46,30.36,6.57,10,2,21.0,7,0,0.0
2748,14276,3,54,1074.89,741,358.3,247.0,8,4,134.0,2,1,0.3333333333333333
170,16026,1,30,236.09,243,236.09,243.0,1,3,236.0,1,0,0.0
1028,16789,1,5,80.8,32,80.8,32.0,1,1,81.0,1,0,0.0
3755,12584,8,39,1901.45,391,237.68,48.88,10,1,190.0,7,1,0.125
3641,17164,7,90,2436.45,1499,348.06,214.14,9,2,271.0,7,0,0.0
4138,14702,17,193,2960.69,1421,174.16,83.59,13,1,228.0,15,2,0.11764705882352941
3945,13700,10,139,2104.63,2081,210.46,208.1,11,2,191.0,6,4,0.4
2284,17795,2,42,325.88,304,162.94,152.0,4,7,81.0,1,1,0.5
2298,12434,2,46,806.14,394,403.07,197.0,7,4,115.0,2,0,0.0
1108,13927,1,21,348.99,214,348.99,214.0,1,4,349.0,1,0,0.0
2922,13220,4,16,640.7900000000001,182,160.2,45.5,6,4,107.0,3,1,0.25
1852,14891,2,30,554.38,505,277.19,252.5,2,6,277.0,1,1,0.5
646,13262,1,11,200.29,125,200.29,125.0,1,10,200.0,1,0,0.0
2260,15494,2,119,1252.74,1043,626.37,521.5,4,2,313.0,2,0,0.0
1854,17430,2,14,265.76,190,132.88,95.0,12,2,22.0,2,0,0.0
811,13484,1,8,313.8,44,313.8,44.0,1,9,314.0,1,0,0.0
1449,17128,1,14,157.09,76,157.09,76.0,1,12,157.0,0,1,1.0
68,16125,1,13,289.35,124,289.35,124.0,1,13,289.0,1,0,0.0
1736,16309,2,39,706.57,467,353.28,233.5,5,5,141.0,2,0,0.0
3243,15434,5,40,1041.48,647,208.3,129.4,8,1,130.0,5,0,0.0
163,12588,1,8,149.39999999999998,50,149.4,50.0,1,3,149.0,1,0,0.0
3729,13971,8,117,2732.76,1842,341.6,230.25,10,2,273.0,7,1,0.125
2455,13546,3,72,557.34,352,185.78,117.33,7,2,80.0,2,1,0.3333333333333333
1638,12546,2,57,1009.98,532,504.99,266.0,2,3,505.0,2,0,0.0
3899,17404,10,40,5100.14,1944,510.01,194.4,13,1,392.0,9,1,0.1
1402,17205,1,11,251.6,516,251.6,516.0,1,3,252.0,1,0,0.0
1279,16967,1,21,319.02,333,319.02,333.0,1,7,319.0,1,0,0.0
1970,16747,2,35,836.06,583,418.03,291.5,2,2,418.0,2,0,0.0
3161,15002,4,93,1616.26,860,404.06,215.0,9,5,180.0,4,0,0.0
4135,15044,17,231,7284.63,2759,428.51,162.29,12,2,607.0,13,4,0.23529411764705882
1574,14550,2,38,757.37,389,378.68,194.5,2,2,379.0,2,0,0.0
1578,17082,2,75,1753.85,1047,876.92,523.5,11,2,159.0,1,1,0.5
2549,15050,3,66,1555.29,1024,518.43,341.33,3,2,518.0,3,0,0.0
1246,14756,1,37,705.66,414,705.66,414.0,1,2,706.0,1,0,0.0
264,18050,1,5,74.4,40,74.4,40.0,1,13,74.0,1,0,0.0
3941,13426,10,103,3641.32,2245,364.13,224.5,13,1,280.0,8,2,0.2
2721,17025,3,8,357.77,235,119.26,78.33,11,3,33.0,3,0,0.0
1770,18095,2,19,509.85,311,254.92,155.5,1,12,510.0,2,0,0.0
1602,14240,2,37,860.44,416,430.22,208.0,8,2,108.0,2,0,0.0
934,13663,1,13,189.47,91,189.47,91.0,1,7,189.0,1,0,0.0
3896,15356,10,217,2718.03,1643,271.8,164.3,12,2,227.0,10,0,0.0
1644,12572,2,50,789.27,437,394.64,218.5,3,1,263.0,2,0,0.0
1224,17354,1,11,643.54,558,643.54,558.0,1,3,644.0,1,0,0.0
770,13462,1,9,151.5,62,151.5,62.0,1,9,152.0,1,0,0.0
861,15257,1,4,80.0,40,80.0,40.0,1,10,80.0,1,0,0.0
506,13052,1,18,348.15000000000003,222,348.15,222.0,1,8,348.0,1,0,0.0
3516,18168,6,97,1160.04,592,193.34,98.67,7,7,166.0,6,0,0.0
1374,17044,1,3,460.32,168,460.32,168.0,1,2,460.0,1,0,0.0
1320,17278,1,14,206.09,178,206.09,178.0,1,9,206.0,1,0,0.0
2288,14470,2,41,396.24,190,198.12,95.0,10,2,40.0,2,0,0.0
1235,14100,1,24,191.95000000000002,63,191.95,63.0,1,6,192.0,1,0,0.0
217,12648,1,20,300.05,159,300.05,159.0,1,6,300.0,1,0,0.0
196,15970,1,11,314.1,116,314.1,116.0,1,11,314.0,1,0,0.0
3587,16170,6,105,1845.1,1769,307.52,294.83,7,3,264.0,6,0,0.0
1969,15121,2,26,416.07,197,208.04,98.5,9,3,46.0,2,0,0.0
2087,12944,2,29,604.51,289,302.26,144.5,12,2,50.0,2,0,0.0
3803,13870,8,89,2711.54,1321,338.94,165.12,11,1,247.0,6,2,0.25
2396,17724,3,37,1007.5,298,335.83,99.33,3,4,336.0,2,1,0.3333333333333333
1586,12508,2,57,397.88,271,198.94,135.5,1,2,398.0,1,1,0.5
1227,17343,1,16,176.69,55,176.69,55.0,1,13,177.0,0,1,1.0
48,16159,1,14,348.2,236,348.2,236.0,1,10,348.0,1,0,0.0
1306,16986,1,2,83.2,40,83.2,40.0,1,2,83.0,1,0,0.0
2243,13253,2,29,643.04,780,321.52,390.0,7,6,92.0,2,0,0.0
246,15945,1,2,181.0,52,181.0,52.0,1,13,181.0,1,0,0.0
746,17693,1,16,200.47,231,200.47,231.0,1,6,200.0,1,0,0.0
3034,13940,4,39,839.14,516,209.78,129.0,5,2,168.0,4,0,0.0
1841,16824,2,22,435.14,234,217.57,117.0,6,2,73.0,2,0,0.0
448,15664,1,17,386.43,157,386.43,157.0,1,3,386.0,1,0,0.0
